context	split	fold	model	parameter	chosen_value	inner_component_scores_json	train_observations	test_observations	inner_grouping
full	union_component_leave_one_out	component-21	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.582786079730055},{""alpha"":0.1,""inner_rmse"":1.5825534758308188},{""alpha"":1.0,""inner_rmse"":1.5824243599564376},{""alpha"":10.0,""inner_rmse"":1.584180254352681},{""alpha"":100.0,""inner_rmse"":1.5797131066491052},{""alpha"":1000.0,""inner_rmse"":1.5239190175969208}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	gmolai_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.866852737063492},{""alpha"":0.1,""inner_rmse"":2.583275526291697},{""alpha"":1.0,""inner_rmse"":2.301802380463276},{""alpha"":10.0,""inner_rmse"":2.1340076406350894},{""alpha"":100.0,""inner_rmse"":1.8131780210252586},{""alpha"":1000.0,""inner_rmse"":1.5263078454589474}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_pocket_additive_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5047821725094448},{""alpha"":0.1,""inner_rmse"":1.504583984830977},{""alpha"":1.0,""inner_rmse"":1.5028990981154515},{""alpha"":10.0,""inner_rmse"":1.4950474837213883},{""alpha"":100.0,""inner_rmse"":1.4728220975455935},{""alpha"":1000.0,""inner_rmse"":1.4250997053945713}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.500800741789025},{""alpha"":0.1,""inner_rmse"":1.5006347214758093},{""alpha"":1.0,""inner_rmse"":1.4991871275406592},{""alpha"":10.0,""inner_rmse"":1.4917088562980896},{""alpha"":100.0,""inner_rmse"":1.4695605258830902},{""alpha"":1000.0,""inner_rmse"":1.4233842309506053}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_esm2_pocket_additive_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5221988552088777},{""alpha"":0.1,""inner_rmse"":1.5221889098170083},{""alpha"":1.0,""inner_rmse"":1.52210385553198},{""alpha"":10.0,""inner_rmse"":1.52133496125619},{""alpha"":100.0,""inner_rmse"":1.5137515753626598},{""alpha"":1000.0,""inner_rmse"":1.4744869302990398}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_esm2_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.520988837737367},{""alpha"":0.1,""inner_rmse"":1.5209697074763193},{""alpha"":1.0,""inner_rmse"":1.5208044551849726},{""alpha"":10.0,""inner_rmse"":1.519669046942697},{""alpha"":100.0,""inner_rmse"":1.5116269661770148},{""alpha"":1000.0,""inner_rmse"":1.4727959745781305}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_esm2_permuted_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5717701851902985},{""alpha"":0.1,""inner_rmse"":1.5717672077991247},{""alpha"":1.0,""inner_rmse"":1.571809764197299},{""alpha"":10.0,""inner_rmse"":1.5732539163930737},{""alpha"":100.0,""inner_rmse"":1.573157630791754},{""alpha"":1000.0,""inner_rmse"":1.5253980555574}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	gmolai_esm2_pocket_additive_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.6897922228241873},{""alpha"":0.1,""inner_rmse"":2.4401496045907454},{""alpha"":1.0,""inner_rmse"":2.164118079183503},{""alpha"":10.0,""inner_rmse"":1.9345279790461312},{""alpha"":100.0,""inner_rmse"":1.6852469775502696},{""alpha"":1000.0,""inner_rmse"":1.4736074196282687}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	gmolai_esm2_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.335779333244137},{""alpha"":0.1,""inner_rmse"":2.222525991426349},{""alpha"":1.0,""inner_rmse"":2.015371537997988},{""alpha"":10.0,""inner_rmse"":1.8717049482474082},{""alpha"":100.0,""inner_rmse"":1.6816362011937889},{""alpha"":1000.0,""inner_rmse"":1.474029924809939}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_esm2_pocket_additive_S0	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.7970946662871101},{""alpha"":0.1,""inner_rmse"":1.6663383773567395},{""alpha"":1.0,""inner_rmse"":1.5392363842031775},{""alpha"":10.0,""inner_rmse"":1.5241023747084246},{""alpha"":100.0,""inner_rmse"":1.5175089871842786},{""alpha"":1000.0,""inner_rmse"":1.4776162230627514}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ecfp_esm2_pocket_tensor_S0	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.7844309259056021},{""alpha"":0.1,""inner_rmse"":1.6577043940836396},{""alpha"":1.0,""inner_rmse"":1.5373781652221745},{""alpha"":10.0,""inner_rmse"":1.522678010215924},{""alpha"":100.0,""inner_rmse"":1.51560732739449},{""alpha"":1000.0,""inner_rmse"":1.475931445166721}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ligand_ecfp_knn	knn_k	5	"[{""inner_rmse"":2.1691899448495957,""k"":1},{""inner_rmse"":1.828393285551708,""k"":3},{""inner_rmse"":1.6574037019505692,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	ligand_gmolai_knn	knn_k	5	"[{""inner_rmse"":1.9973778102624065,""k"":1},{""inner_rmse"":1.7758455207172705,""k"":3},{""inner_rmse"":1.7201153950743773,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	sequence_identity_target_knn	knn_k	5	"[{""inner_rmse"":1.709249381508438,""k"":1},{""inner_rmse"":1.5944366436268762,""k"":3},{""inner_rmse"":1.5573099141303783,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	esm2_cosine_target_knn	knn_k	5	"[{""inner_rmse"":2.177853624969223,""k"":1},{""inner_rmse"":1.5942542732610412,""k"":3},{""inner_rmse"":1.575915389345392,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	structure_global_usalign_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.7606050616924582,""k"":1},{""inner_rmse"":1.5488038185548956,""k"":3},{""inner_rmse"":1.5384114709304297,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	structure_pocket_usalign_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.8987844738740536,""k"":1},{""inner_rmse"":1.6358439827121933,""k"":3},{""inner_rmse"":1.5585344209025969,""k"":5}]"	269	2	frozen_union_component
full	union_component_leave_one_out	component-21	pocket_descriptor_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.963600237730621,""k"":1},{""inner_rmse"":1.6027183362815651,""k"":3},{""inner_rmse"":1.5473358264272037,""k"":5}]"	269	2	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	nuisance_ridge	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":1.564270378753259},{""alpha"":0.1,""inner_rmse"":1.5621323607354143},{""alpha"":1.0,""inner_rmse"":1.5419620631147548},{""alpha"":10.0,""inner_rmse"":1.4197826690105926},{""alpha"":100.0,""inner_rmse"":1.3351133838081817},{""alpha"":1000.0,""inner_rmse"":1.4069630158842428}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ligand_ecfp_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4557442993823178},{""alpha"":0.1,""inner_rmse"":1.4556872090654058},{""alpha"":1.0,""inner_rmse"":1.4552293719072442},{""alpha"":10.0,""inner_rmse"":1.4530712292609818},{""alpha"":100.0,""inner_rmse"":1.440858701785283},{""alpha"":1000.0,""inner_rmse"":1.418999463385622}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ligand_gmolai_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.723362617256912},{""alpha"":0.1,""inner_rmse"":2.559906584997662},{""alpha"":1.0,""inner_rmse"":2.2085328840696272},{""alpha"":10.0,""inner_rmse"":1.9114535756048674},{""alpha"":100.0,""inner_rmse"":1.6201134370280683},{""alpha"":1000.0,""inner_rmse"":1.3839637757727956}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	pocket_ridge_S0	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":7.307016470556999},{""alpha"":0.1,""inner_rmse"":4.460144950616023},{""alpha"":1.0,""inner_rmse"":2.871601968281517},{""alpha"":10.0,""inner_rmse"":1.9942005576780493},{""alpha"":100.0,""inner_rmse"":1.4281260683739823},{""alpha"":1000.0,""inner_rmse"":1.3658105099948146}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	pocket_ridge_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.9989392052073462},{""alpha"":0.1,""inner_rmse"":2.8749971214709773},{""alpha"":1.0,""inner_rmse"":2.296919675074316},{""alpha"":10.0,""inner_rmse"":1.617211622135829},{""alpha"":100.0,""inner_rmse"":1.3768500018711383},{""alpha"":1000.0,""inner_rmse"":1.3614029783290265}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	sequence_esm2_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":4.292641854647945},{""alpha"":0.1,""inner_rmse"":3.9244252261145984},{""alpha"":1.0,""inner_rmse"":3.3074976352878895},{""alpha"":10.0,""inner_rmse"":2.487759516134896},{""alpha"":100.0,""inner_rmse"":1.7915236705679105},{""alpha"":1000.0,""inner_rmse"":1.5405375819389395}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_additive	ridge_alpha	0.01	"[{""alpha"":0.01,""inner_rmse"":1.4484608593734076},{""alpha"":0.1,""inner_rmse"":1.4484772383645685},{""alpha"":1.0,""inner_rmse"":1.4491615730126484},{""alpha"":10.0,""inner_rmse"":1.4532799147668753},{""alpha"":100.0,""inner_rmse"":1.4616039307759916},{""alpha"":1000.0,""inner_rmse"":1.4497938228862821}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	gmolai_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.4711533599698794},{""alpha"":0.1,""inner_rmse"":2.3628268767428002},{""alpha"":1.0,""inner_rmse"":2.160684872869612},{""alpha"":10.0,""inner_rmse"":1.9691734156993432},{""alpha"":100.0,""inner_rmse"":1.650865704755943},{""alpha"":1000.0,""inner_rmse"":1.433777626175137}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_pocket_additive_S1	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":1.3805406787701573},{""alpha"":0.1,""inner_rmse"":1.3803773532243069},{""alpha"":1.0,""inner_rmse"":1.37901040130354},{""alpha"":10.0,""inner_rmse"":1.3731166283203484},{""alpha"":100.0,""inner_rmse"":1.3629378262057141},{""alpha"":1000.0,""inner_rmse"":1.3682605096973672}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_pocket_tensor_S1	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":1.3777480660216084},{""alpha"":0.1,""inner_rmse"":1.3775992321620087},{""alpha"":1.0,""inner_rmse"":1.376340905384935},{""alpha"":10.0,""inner_rmse"":1.3707218767053},{""alpha"":100.0,""inner_rmse"":1.3611161178661786},{""alpha"":1000.0,""inner_rmse"":1.3682988715825697}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_additive_S1	ridge_alpha	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3938189169796305},{""alpha"":0.1,""inner_rmse"":1.3938416878313962},{""alpha"":1.0,""inner_rmse"":1.3940395003161186},{""alpha"":10.0,""inner_rmse"":1.3950660232616117},{""alpha"":100.0,""inner_rmse"":1.400817402008743},{""alpha"":1000.0,""inner_rmse"":1.4075783163928033}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_tensor_S1	ridge_alpha	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3928104949803608},{""alpha"":0.1,""inner_rmse"":1.3928292895540084},{""alpha"":1.0,""inner_rmse"":1.3929967394024165},{""alpha"":10.0,""inner_rmse"":1.3939820777460452},{""alpha"":100.0,""inner_rmse"":1.4000034046758671},{""alpha"":1000.0,""inner_rmse"":1.4074059490683561}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_permuted_pocket_tensor_S1	ridge_alpha	0.01	"[{""alpha"":0.01,""inner_rmse"":1.4527151679752537},{""alpha"":0.1,""inner_rmse"":1.452766122560413},{""alpha"":1.0,""inner_rmse"":1.4532557950447857},{""alpha"":10.0,""inner_rmse"":1.4565746767259056},{""alpha"":100.0,""inner_rmse"":1.4645533079458597},{""alpha"":1000.0,""inner_rmse"":1.4528081236731403}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	gmolai_esm2_pocket_additive_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.2089725766875175},{""alpha"":0.1,""inner_rmse"":2.129953176251552},{""alpha"":1.0,""inner_rmse"":1.9809205507465573},{""alpha"":10.0,""inner_rmse"":1.800132570337675},{""alpha"":100.0,""inner_rmse"":1.543916269835207},{""alpha"":1000.0,""inner_rmse"":1.3921285748730579}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	gmolai_esm2_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.0731694196523134},{""alpha"":0.1,""inner_rmse"":2.009602560533283},{""alpha"":1.0,""inner_rmse"":1.846553708128106},{""alpha"":10.0,""inner_rmse"":1.706877115879494},{""alpha"":100.0,""inner_rmse"":1.5224143060292188},{""alpha"":1000.0,""inner_rmse"":1.3903677312220755}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_additive_S0	ridge_alpha	1.0	"[{""alpha"":0.01,""inner_rmse"":1.4523431659996335},{""alpha"":0.1,""inner_rmse"":1.3962142947660263},{""alpha"":1.0,""inner_rmse"":1.394573159807929},{""alpha"":10.0,""inner_rmse"":1.3963333658998927},{""alpha"":100.0,""inner_rmse"":1.4033368555791355},{""alpha"":1000.0,""inner_rmse"":1.410315876215053}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_tensor_S0	ridge_alpha	1.0	"[{""alpha"":0.01,""inner_rmse"":1.4507336342160153},{""alpha"":0.1,""inner_rmse"":1.395915618387113},{""alpha"":1.0,""inner_rmse"":1.394282682515028},{""alpha"":10.0,""inner_rmse"":1.395904839144407},{""alpha"":100.0,""inner_rmse"":1.402699772755386},{""alpha"":1000.0,""inner_rmse"":1.409989835645661}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ligand_ecfp_knn	knn_k	5	"[{""inner_rmse"":2.1038897075086633,""k"":1},{""inner_rmse"":1.7430345283917166,""k"":3},{""inner_rmse"":1.5587731677336911,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	ligand_gmolai_knn	knn_k	5	"[{""inner_rmse"":1.9895391870896257,""k"":1},{""inner_rmse"":1.7124453478319264,""k"":3},{""inner_rmse"":1.629401713749021,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	sequence_identity_target_knn	knn_k	5	"[{""inner_rmse"":1.7642990860934908,""k"":1},{""inner_rmse"":1.570081475642097,""k"":3},{""inner_rmse"":1.5305228161858566,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	esm2_cosine_target_knn	knn_k	3	"[{""inner_rmse"":2.026648656681424,""k"":1},{""inner_rmse"":1.5126327003096676,""k"":3},{""inner_rmse"":1.5397081244884674,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	structure_global_usalign_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.7277489228906269,""k"":1},{""inner_rmse"":1.623510990145567,""k"":3},{""inner_rmse"":1.55107721485077,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	structure_pocket_usalign_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.8685428939087598,""k"":1},{""inner_rmse"":1.638966199856794,""k"":3},{""inner_rmse"":1.5649730344190143,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-01	pocket_descriptor_target_knn_S1	knn_k	5	"[{""inner_rmse"":1.9584858530807363,""k"":1},{""inner_rmse"":1.5763651158889649,""k"":3},{""inner_rmse"":1.5053015886866727,""k"":5}]"	216	55	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	nuisance_ridge	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":1.5445423856383156},{""alpha"":0.1,""inner_rmse"":1.5429850602705784},{""alpha"":1.0,""inner_rmse"":1.5282215378186643},{""alpha"":10.0,""inner_rmse"":1.4358790804793216},{""alpha"":100.0,""inner_rmse"":1.3696600981622065},{""alpha"":1000.0,""inner_rmse"":1.4335617418781912}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	ligand_ecfp_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.588143537503495},{""alpha"":0.1,""inner_rmse"":1.5881982136637876},{""alpha"":1.0,""inner_rmse"":1.588606536044427},{""alpha"":10.0,""inner_rmse"":1.5881055593331004},{""alpha"":100.0,""inner_rmse"":1.568987313358897},{""alpha"":1000.0,""inner_rmse"":1.4994178178298785}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	ligand_gmolai_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.3660958322802275},{""alpha"":0.1,""inner_rmse"":2.256655564357695},{""alpha"":1.0,""inner_rmse"":2.053630149179602},{""alpha"":10.0,""inner_rmse"":1.9172705924607099},{""alpha"":100.0,""inner_rmse"":1.7195410685774366},{""alpha"":1000.0,""inner_rmse"":1.4911974645687573}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	pocket_ridge_S0	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":7.003937625887436},{""alpha"":0.1,""inner_rmse"":4.168927380475477},{""alpha"":1.0,""inner_rmse"":1.940335099059687},{""alpha"":10.0,""inner_rmse"":1.5693502333411644},{""alpha"":100.0,""inner_rmse"":1.3889664653065827},{""alpha"":1000.0,""inner_rmse"":1.3716070719662177}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	pocket_ridge_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":3.359310476182913},{""alpha"":0.1,""inner_rmse"":3.123950109393291},{""alpha"":1.0,""inner_rmse"":2.217645947268726},{""alpha"":10.0,""inner_rmse"":1.5517401502314103},{""alpha"":100.0,""inner_rmse"":1.375866155984178},{""alpha"":1000.0,""inner_rmse"":1.3661984361642014}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	sequence_esm2_ridge	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":8.491428730901136},{""alpha"":0.1,""inner_rmse"":7.790103381980935},{""alpha"":1.0,""inner_rmse"":5.254634685732981},{""alpha"":10.0,""inner_rmse"":2.9378457386172614},{""alpha"":100.0,""inner_rmse"":1.9311787062934067},{""alpha"":1000.0,""inner_rmse"":1.6037785937214049}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.6244431481356225},{""alpha"":0.1,""inner_rmse"":1.6237671517656898},{""alpha"":1.0,""inner_rmse"":1.6228690851032233},{""alpha"":10.0,""inner_rmse"":1.6219723601065774},{""alpha"":100.0,""inner_rmse"":1.6049798026676567},{""alpha"":1000.0,""inner_rmse"":1.5374151465347448}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	gmolai_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.306745753506384},{""alpha"":0.1,""inner_rmse"":2.246745704312126},{""alpha"":1.0,""inner_rmse"":2.105450828133937},{""alpha"":10.0,""inner_rmse"":1.9935093855669563},{""alpha"":100.0,""inner_rmse"":1.7601620744524291},{""alpha"":1000.0,""inner_rmse"":1.517907844374139}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	ecfp_pocket_additive_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5140268664039034},{""alpha"":0.1,""inner_rmse"":1.5138538297349071},{""alpha"":1.0,""inner_rmse"":1.512235035272505},{""alpha"":10.0,""inner_rmse"":1.502828914307406},{""alpha"":100.0,""inner_rmse"":1.48102636442996},{""alpha"":1000.0,""inner_rmse"":1.4385937266013928}]"	217	54	frozen_union_component
full	stratified_random_pair_5fold_non_headline	random-02	ecfp_pocket_tensor_S1	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5083573990488515},{""alpha"":0.1,""inner_rmse"":1.5082238570354014},{""alpha"":1.0,""inner_rmse"":1.5069275948821501},{""alpha"":10.0,""inner_rmse"":1.4982727239734772},{""alpha"":100.0,""inner_rmse"":1.4762629282483903},{""alpha"":1000.0,""inner_rmse"":1.436125303886436}]"	217	54	frozen_union_component
