evaluation	view	fold_id	model	family	train_n	test_n	parameters_json	centring_means_sha256
absolute	S2	component-G3-FINAL-014	ecfp_esm2_esm_if1_additive_matched	additive	607	21	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.5169220104731425, ""1.0"": 3.9292531934944526, ""10.0"": 2.6325676168974304, ""100.0"": 2.058051977694113}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	ecfp_esm2_esm_if1_bilinear	bilinear	607	21	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.3794732864788615, ""1.0"": 2.9834054726028327, ""10.0"": 2.5438459817915193, ""100.0"": 2.3043072763476133}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	607	21	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.436126306658363, ""1.0"": 3.601284904284108, ""10.0"": 2.4685791936194406, ""100.0"": 1.920494318236657}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	ecfp_esm2_esm_if1_film	film	607	21	"{""parameter_count"": 1249, ""selected_epoch"": 253, ""validation_scores"": {""0.0001"": 5.39291666338036, ""0.001"": 5.396341639942696, ""0.01"": 5.426880611528675}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	gmolai_esm2_esm_if1_additive_matched	additive	603	21	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.071872133952553, ""1.0"": 3.443231958153963, ""10.0"": 2.427295612209459, ""100.0"": 1.8648532441150034}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	gmolai_esm2_esm_if1_bilinear	bilinear	603	21	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.7140922864223835, ""1.0"": 3.432835883553139, ""10.0"": 2.530748045061745, ""100.0"": 1.960995924076779}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-014	gmolai_ridge	ridge	603	21	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.14068947930113, ""1.0"": 2.587143900591154, ""10.0"": 2.1532759570676667, ""100.0"": 1.8244861148405747}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	global_mean	mean	615	13	"{""mean"": 6.329580153745285}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	target_training_mean	target_mean	615	13	"{""fallback_global_mean"": 6.329580153745285}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_ridge	ridge	615	13	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.207054753526374, ""1.0"": 2.1175078743531834, ""10.0"": 2.0204941319505876, ""100.0"": 1.944860511178259}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	esm2_sequence_ridge	ridge	615	13	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.6964177204686557, ""1.0"": 1.6964910486308784, ""10.0"": 1.6972171992610683, ""100.0"": 1.703975147939212}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_additive_no_pocket	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.2213050804223244, ""1.0"": 2.1297320088477436, ""10.0"": 1.9982332266705112, ""100.0"": 1.9203831890505783}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.216735799056475, ""3"": 2.0331501328732395, ""5"": 1.990566407674456, ""10"": 1.9557227231081196}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	esm2_sequence_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.240217742636291, ""3"": 1.8356951281287532, ""5"": 1.7362228515970268, ""10"": 1.7860296824741457}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	global_structure_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.285861188805417, ""3"": 2.093977468589165, ""5"": 1.9398998287005433, ""10"": 1.6815661780856472}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	pocket_structure_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.006947278972907, ""3"": 1.827179098709746, ""5"": 1.7847987989072363, ""10"": 1.7316342759516279}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	descriptor_only	ridge	615	13	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 6.750415298060024, ""1.0"": 6.733960080138557, ""10.0"": 6.575368699175004, ""100.0"": 5.444690533353382}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	descriptor_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.4460443825952987, ""3"": 1.9466223664247586, ""5"": 1.8301233656570368, ""10"": 1.7603768438408878}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_descriptor_additive_full	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.4021229694384907, ""1.0"": 2.3239029267247444, ""10.0"": 2.2148676664036664, ""100.0"": 2.117919637052504}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_descriptor_additive_full	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.298170708685606, ""1.0"": 2.219299290552665, ""10.0"": 2.091159836903119, ""100.0"": 2.0109231500728884}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_descriptor_additive_matched	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.641797138405593, ""1.0"": 3.0401166337317678, ""10.0"": 2.550463343509841, ""100.0"": 2.21817728440704}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_descriptor_bilinear	bilinear	615	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.740905658613293, ""1.0"": 3.684412246097456, ""10.0"": 2.664052192536252, ""100.0"": 2.308286879936147}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_descriptor_bilinear_permuted	bilinear	615	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.372866480543635, ""1.0"": 3.4889548482273534, ""10.0"": 2.706781200321836, ""100.0"": 2.290929003669816}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_descriptor_film	film	615	13	"{""parameter_count"": 1249, ""selected_epoch"": 256, ""validation_scores"": {""0.0001"": 4.472973307216774, ""0.001"": 4.472657245872996, ""0.01"": 4.470642063504424}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	gmolai_esm2_descriptor_additive_matched	additive	611	13	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.8922764042789395, ""1.0"": 3.0048200663165625, ""10.0"": 2.122551132455417, ""100.0"": 1.8097343366232708}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	gmolai_esm2_descriptor_bilinear	bilinear	611	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.763222624136317, ""1.0"": 2.8292712034829686, ""10.0"": 2.1202624905817444, ""100.0"": 1.918610049430256}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	esm_if1_only	ridge	615	13	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.83538232076714, ""1.0"": 1.835367809954493, ""10.0"": 1.8352203056045575, ""100.0"": 1.8338277673958696}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	esm_if1_knn	knn	615	13	"{""inner_RMSE"": {""1"": 2.689186552555426, ""3"": 1.9860601192157976, ""5"": 1.794100872471737, ""10"": 1.744573354753615}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm_if1_additive_full	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.145535508092496, ""1.0"": 2.0548205786562597, ""10.0"": 1.935818861463357, ""100.0"": 1.8505509096553348}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_esm_if1_additive_full	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.186817076200379, ""1.0"": 2.101030371335244, ""10.0"": 1.9806966711935108, ""100.0"": 1.8998342188634758}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_esm_if1_additive_matched	additive	615	13	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.927453915626361, ""1.0"": 4.418681826833412, ""10.0"": 3.1909753133461303, ""100.0"": 2.3422406559682742}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_esm_if1_bilinear	bilinear	615	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.260819901078398, ""1.0"": 2.8794043987452924, ""10.0"": 2.5178787333591934, ""100.0"": 2.3215675947593404}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	615	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.573252253952616, ""1.0"": 2.9141193371601704, ""10.0"": 2.2287617313581465, ""100.0"": 1.8843256617248794}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	ecfp_esm2_esm_if1_film	film	615	13	"{""parameter_count"": 1249, ""selected_epoch"": 1, ""validation_scores"": {""0.0001"": 7.228523919698859, ""0.001"": 7.228523831935299, ""0.01"": 7.228523031712767}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	gmolai_esm2_esm_if1_additive_matched	additive	611	13	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.79861436207917, ""1.0"": 3.943473357443371, ""10.0"": 2.448587767934845, ""100.0"": 1.803410195568548}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	gmolai_esm2_esm_if1_bilinear	bilinear	611	13	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.889092943525594, ""1.0"": 3.014723812419258, ""10.0"": 2.3864656995913043, ""100.0"": 1.9358689265460332}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-015	gmolai_ridge	ridge	611	13	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.26741328577008, ""1.0"": 2.6481596256663154, ""10.0"": 1.9902392450035475, ""100.0"": 1.746842969437101}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	global_mean	mean	617	11	"{""mean"": 6.362241321461848}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	target_training_mean	target_mean	617	11	"{""fallback_global_mean"": 6.362241321461848}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_ridge	ridge	617	11	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.1265849640541643, ""1.0"": 2.0616327881867225, ""10.0"": 1.9917792469652666, ""100.0"": 1.9442692880520895}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	esm2_sequence_ridge	ridge	617	11	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.6776348350525236, ""1.0"": 1.6777060194531248, ""10.0"": 1.6784509082797237, ""100.0"": 1.6848558614649043}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_additive_no_pocket	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.061285038798853, ""1.0"": 1.9810522816047513, ""10.0"": 1.8973713037568474, ""100.0"": 1.8557600623061952}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_knn	knn	617	11	"{""inner_RMSE"": {""1"": 2.3260840534583513, ""3"": 2.0969948422155897, ""5"": 2.0256988534837133, ""10"": 2.0377992282942103}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	esm2_sequence_knn	knn	617	11	"{""inner_RMSE"": {""1"": 2.1758697175866493, ""3"": 1.8209933697429204, ""5"": 1.774013839603397, ""10"": 1.7811229910239803}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	global_structure_knn	knn	617	11	"{""inner_RMSE"": {""1"": 2.3638012421432135, ""3"": 2.1550947072567377, ""5"": 1.9503157961820494, ""10"": 1.7676546348216728}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	pocket_structure_knn	knn	617	11	"{""inner_RMSE"": {""1"": 1.9362770107439602, ""3"": 1.8513989554298895, ""5"": 1.7773327079719632, ""10"": 1.7429462961970668}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	descriptor_only	ridge	617	11	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 5.589925179991381, ""1.0"": 5.581218178462928, ""10.0"": 5.494799209732017, ""100.0"": 4.800202412414742}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	descriptor_knn	knn	617	11	"{""inner_RMSE"": {""1"": 2.517389902697943, ""3"": 2.087149539127061, ""5"": 1.9819441638688136, ""10"": 1.73599378257253}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_descriptor_additive_full	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.382714181772326, ""1.0"": 2.318023089479759, ""10.0"": 2.221287238129995, ""100.0"": 2.151490979658477}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_descriptor_additive_full	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.194737352139975, ""1.0"": 2.1316623227378892, ""10.0"": 2.0394711171439477, ""100.0"": 1.9886471111598862}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_descriptor_additive_matched	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.8556456806483483, ""1.0"": 2.8894679492060127, ""10.0"": 2.3289078636211054, ""100.0"": 2.0363976947334295}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_descriptor_bilinear	bilinear	617	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.011251666551374, ""1.0"": 3.1971106748133584, ""10.0"": 2.308293816579445, ""100.0"": 2.0282664411634057}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_descriptor_bilinear_permuted	bilinear	617	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.986001274368186, ""1.0"": 3.200372294524487, ""10.0"": 2.3793212627261164, ""100.0"": 2.0417808966703745}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_descriptor_film	film	617	11	"{""parameter_count"": 1249, ""selected_epoch"": 175, ""validation_scores"": {""0.0001"": 4.281906236177601, ""0.001"": 4.281732082378189, ""0.01"": 4.279868958627489}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	gmolai_esm2_descriptor_additive_matched	additive	613	11	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.7131505023479563, ""1.0"": 2.632263882555891, ""10.0"": 1.9683456195138906, ""100.0"": 1.727312830751767}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	gmolai_esm2_descriptor_bilinear	bilinear	613	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.647849411491129, ""1.0"": 2.4601478976205486, ""10.0"": 1.8498296431197478, ""100.0"": 1.7257822476541087}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	esm_if1_only	ridge	617	11	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.8804384925286488, ""1.0"": 1.8804257984734143, ""10.0"": 1.8802990612577655, ""100.0"": 1.879051656836063}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	esm_if1_knn	knn	617	11	"{""inner_RMSE"": {""1"": 2.6984655977314147, ""3"": 2.0268958363580403, ""5"": 1.903974116703181, ""10"": 1.8504733962806843}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm_if1_additive_full	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.172908036192427, ""1.0"": 2.1041292869792283, ""10.0"": 2.0066132239461427, ""100.0"": 1.9269209509560092}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_esm_if1_additive_full	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.1283737196839247, ""1.0"": 2.0622762324673074, ""10.0"": 1.9799773487741725, ""100.0"": 1.9203175091295144}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_esm_if1_additive_matched	additive	617	11	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.194305849911194, ""1.0"": 3.8712704790127814, ""10.0"": 2.9873964925694296, ""100.0"": 2.1349780750448657}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_esm_if1_bilinear	bilinear	617	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.3384009950800886, ""1.0"": 2.899362278051326, ""10.0"": 2.460817194948619, ""100.0"": 2.2178449712875663}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	617	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.809443062186032, ""1.0"": 3.1240726769735954, ""10.0"": 2.2848653215118526, ""100.0"": 1.8676494811110547}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	ecfp_esm2_esm_if1_film	film	617	11	"{""parameter_count"": 1249, ""selected_epoch"": 320, ""validation_scores"": {""0.0001"": 3.927401275378584, ""0.001"": 3.92685213221719, ""0.01"": 3.92103549254468}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	gmolai_esm2_esm_if1_additive_matched	additive	613	11	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.6299752433508097, ""1.0"": 2.84897902836087, ""10.0"": 1.786882498182738, ""100.0"": 1.5686486351860043}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	gmolai_esm2_esm_if1_bilinear	bilinear	613	11	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 6.207211499442846, ""1.0"": 3.4555541185068357, ""10.0"": 2.402083139758926, ""100.0"": 1.9037736535826255}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-016	gmolai_ridge	ridge	613	11	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.2197471990997037, ""1.0"": 2.516526898362317, ""10.0"": 2.0183132450860786, ""100.0"": 1.8033723734559135}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	global_mean	mean	614	14	"{""mean"": 6.355166629366482}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	target_training_mean	target_mean	614	14	"{""fallback_global_mean"": 6.355166629366482}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	ecfp_ridge	ridge	614	14	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.199144444922873, ""1.0"": 2.1229221504510165, ""10.0"": 2.049611014693754, ""100.0"": 1.9888831329389496}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	esm2_sequence_ridge	ridge	614	14	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.7004962347281105, ""1.0"": 1.7005115205193646, ""10.0"": 1.7007253176107373, ""100.0"": 1.7023692045036463}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	ecfp_esm2_additive_no_pocket	additive	614	14	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.1748861696301867, ""1.0"": 2.0685870329294347, ""10.0"": 1.936096334114334, ""100.0"": 1.87343718723386}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S2	component-G3-FINAL-017	ecfp_knn	knn	614	14	"{""inner_RMSE"": {""1"": 2.3556661471287494, ""3"": 2.1145658943889485, ""5"": 2.0850563167764222, ""10"": 2.0439812086712896}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
